date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:53:54	700503/700503	---M--	200	added ('OK')	image/svg+xml	etag:%225ea88459-ab057%22	http://www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-brands-400.svg	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-brands-400.svg	(from http://www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
09:53:56	88428/88428	---M--	200	added ('OK')	application/font-woff	etag:%225ea88459-1596c%22	http://www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-brands-400.woff	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-brands-400.woff	(from http://www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
09:53:59	13584/13584	---M--	200	added ('OK')	application/octet-stream	etag:%225ea88459-3510%22	http://www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-regular-400.woff2	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-regular-400.woff2	(from http://www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
09:54:00	34394/34394	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225ea88459-865a%22	http://www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-regular-400.eot	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-regular-400.eot	(from http://www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
09:54:01	130906/130906	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225ea88459-1ff5a%22	http://www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-brands-400.eot?	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-brands-400d41d.eot	(from http://www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
09:54:03	16804/16804	---M--	200	added ('OK')	application/font-woff	etag:%225ea88459-41a4%22	http://www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-regular-400.woff	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-regular-400.woff	(from http://www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
09:54:04	144452/144452	---M--	200	added ('OK')	image/svg+xml	etag:%225ea88459-23444%22	http://www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-regular-400.svg	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-regular-400.svg	(from http://www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
09:54:06	34394/34394	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225ea88459-865a%22	http://www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-regular-400.eot?	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-regular-400d41d.eot	(from http://www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
09:54:10	34096/34096	---M--	200	added ('OK')	application/octet-stream	etag:%225ea88459-8530%22	http://www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-regular-400.ttf	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-regular-400.ttf	(from http://www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
09:54:10	130600/130600	---M--	200	added ('OK')	application/octet-stream	etag:%225ea88459-1fe28%22	http://www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-brands-400.ttf	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-brands-400.ttf	(from http://www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
09:54:18	75728/75728	---M--	200	added ('OK')	application/octet-stream	etag:%225ea88459-127d0%22	http://www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900.woff2	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900.woff2	(from http://www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
09:54:26	98384/98384	---M--	200	added ('OK')	application/font-woff	etag:%225ea88459-18050%22	http://www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900.woff	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900.woff	(from http://www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
09:54:33	842605/842605	---M--	200	added ('OK')	image/svg+xml	etag:%225ea88459-cdb6d%22	http://www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900.svg	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900.svg	(from http://www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
09:54:40	192758/192758	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225ea88459-2f0f6%22	http://www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900.eot	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900.eot	(from http://www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
09:54:43	54266/54266	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225ea88459-d3fa%22	http://www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Icons.eot?v=2.4.0	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Iconsb26c.eot	(from http://www.leonsintegrations.com/wp-content/themes/oceanwp/assets/css/third/simple-line-icons.min.css?ver=2.4.0)
09:54:45	30064/30064	---M--	200	added ('OK')	application/octet-stream	etag:%225ea88459-7570%22	http://www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Icons.woff2?v=2.4.0	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Iconsb26c.woff2	(from http://www.leonsintegrations.com/wp-content/themes/oceanwp/assets/css/third/simple-line-icons.min.css?ver=2.4.0)
09:54:45	192758/192758	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225ea88459-2f0f6%22	http://www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900.eot?	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900d41d.eot	(from http://www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
09:54:47	239045/239045	---M--	200	added ('OK')	image/svg+xml	etag:%225ea88459-3a5c5%22	http://www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Icons.svg?v=2.4.0	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Iconsb26c.svg	(from http://www.leonsintegrations.com/wp-content/themes/oceanwp/assets/css/third/simple-line-icons.min.css?ver=2.4.0)
09:54:48	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225ea88459-800%22	http://www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/slick/slick.eot	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/slick/slick.eot	(from http://www.leonsintegrations.com/wp-content/themes/oceanwp/assets/css/third/slick.min.css?ver=1.6.0)
09:54:49	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225ea88459-800%22	http://www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/slick/slick.eot?	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/slick/slickd41d.eot	(from http://www.leonsintegrations.com/wp-content/themes/oceanwp/assets/css/third/slick.min.css?ver=1.6.0)
09:54:49	1380/1380	---M--	200	added ('OK')	application/font-woff	etag:%225ea88459-564%22	http://www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/slick/slick.woff	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/slick/slick.woff	(from http://www.leonsintegrations.com/wp-content/themes/oceanwp/assets/css/third/slick.min.css?ver=1.6.0)
09:54:50	1892/1892	---M--	200	added ('OK')	application/octet-stream	etag:%225ea88459-764%22	http://www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/slick/slick.ttf	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/slick/slick.ttf	(from http://www.leonsintegrations.com/wp-content/themes/oceanwp/assets/css/third/slick.min.css?ver=1.6.0)
09:54:50	2152/2152	---M--	200	added ('OK')	image/svg+xml	etag:%225ea88459-868%22	http://www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/slick/slick.svg	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/slick/slick.svg	(from http://www.leonsintegrations.com/wp-content/themes/oceanwp/assets/css/third/slick.min.css?ver=1.6.0)
09:54:50	1676/1676	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225ea88459-68c%22	http://www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/star/star.eot	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/star/star.eot	(from http://www.leonsintegrations.com/wp-content/themes/oceanwp/assets/css/woo/woo-star-font.min.css?ver=5.6.14)
09:54:51	1676/1676	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225ea88459-68c%22	http://www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/star/star.eot?	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/star/stard41d.eot	(from http://www.leonsintegrations.com/wp-content/themes/oceanwp/assets/css/woo/woo-star-font.min.css?ver=5.6.14)
09:54:52	1304/1304	---M--	200	added ('OK')	application/font-woff	etag:%225ea88459-518%22	http://www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/star/star.woff	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/star/star.woff	(from http://www.leonsintegrations.com/wp-content/themes/oceanwp/assets/css/woo/woo-star-font.min.css?ver=5.6.14)
09:54:52	54056/54056	---M--	200	added ('OK')	application/octet-stream	etag:%225ea88459-d328%22	http://www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Icons.ttf?v=2.4.0	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Iconsb26c.ttf	(from http://www.leonsintegrations.com/wp-content/themes/oceanwp/assets/css/third/simple-line-icons.min.css?ver=2.4.0)
09:54:52	1512/1512	---M--	200	added ('OK')	application/octet-stream	etag:%225ea88459-5e8%22	http://www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/star/star.ttf	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/star/star.ttf	(from http://www.leonsintegrations.com/wp-content/themes/oceanwp/assets/css/woo/woo-star-font.min.css?ver=5.6.14)
09:54:52	1391/1391	---M--	200	added ('OK')	image/svg+xml	etag:%225ea88459-56f%22	http://www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/star/star.svg	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/star/star.svg	(from http://www.leonsintegrations.com/wp-content/themes/oceanwp/assets/css/woo/woo-star-font.min.css?ver=5.6.14)
09:54:52	192472/192472	---M--	200	added ('OK')	application/octet-stream	etag:%225ea88459-2efd8%22	http://www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900.ttf	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900.ttf	(from http://www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
09:54:57	81332/81332	---M--	200	added ('OK')	application/font-woff	etag:%225ea88459-13db4%22	http://www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Icons.woff?v=2.4.0	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Iconsb26c.woff	(from http://www.leonsintegrations.com/wp-content/themes/oceanwp/assets/css/third/simple-line-icons.min.css?ver=2.4.0)
09:55:06	84384/84384	---M--	200	added ('OK')	application/octet-stream	etag:%225fd75659-149a0%22	http://www.leonsintegrations.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.9.1	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsc2cd.woff2	(from http://www.leonsintegrations.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.9.1)
09:55:09	279162/279162	---M--	200	added ('OK')	image/svg+xml	etag:%225fd75659-4427a%22	http://www.leonsintegrations.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.9.1	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsc2cd.svg	(from http://www.leonsintegrations.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.9.1)
09:55:10	102204/102204	---M--	200	added ('OK')	application/font-woff	etag:%225fd75659-18f3c%22	http://www.leonsintegrations.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.9.1	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsc2cd.woff	(from http://www.leonsintegrations.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.9.1)
09:55:11	3853/3853	---M--	200	added ('OK')	image/png	etag:%225fd75693-f0d%22	http://www.leonsintegrations.com/wp-content/plugins/ocean-extra/assets/img/instagram-logo.png	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/plugins/ocean-extra/assets/img/instagram-logo.png	(from http://www.leonsintegrations.com/wp-content/plugins/ocean-extra/assets/css/widgets.css?ver=5.6.14)
09:55:12	159/159	---M--	200	added ('OK')	image/png	etag:%225fd75693-9f%22	http://www.leonsintegrations.com/wp-content/plugins/ocean-extra/assets/img/flickr.png	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/plugins/ocean-extra/assets/img/flickr.png	(from http://www.leonsintegrations.com/wp-content/plugins/ocean-extra/assets/css/widgets.css?ver=5.6.14)
09:55:22	190360/190360	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225fd75659-2e798%22	http://www.leonsintegrations.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.9.1	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsc2cd.eot	(from http://www.leonsintegrations.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.9.1)
09:55:24	75936/75936	---M--	200	added ('OK')	application/octet-stream	etag:%225fd75659-128a0%22	http://www.leonsintegrations.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from http://www.leonsintegrations.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.12.0)
09:55:28	190200/190200	---M--	200	added ('OK')	application/octet-stream	etag:%225fd75659-2e6f8%22	http://www.leonsintegrations.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.9.1	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsc2cd.ttf	(from http://www.leonsintegrations.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.9.1)
09:55:33	131930/131930	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225fd75659-2035a%22	http://www.leonsintegrations.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from http://www.leonsintegrations.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.12.0)
09:55:38	708706/708706	---M--	200	added ('OK')	image/svg+xml	etag:%225fd75659-ad062%22	http://www.leonsintegrations.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from http://www.leonsintegrations.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.12.0)
09:55:40	15785/15785	---M--	200	added ('OK')	text/css	etag:%225fd7678d-3da9%22	http://www.leonsintegrations.com/wp-content/uploads/elementor/css/post-18.css?ver=1607952269	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/uploads/elementor/css/post-18a02c.css	(from http://www.leonsintegrations.com/products/)
09:55:40	668/668	---M--	200	added ('OK')	text/css	etag:%225fd75659-29c%22	http://www.leonsintegrations.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.12.0	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.minb683.css	(from http://www.leonsintegrations.com/products/)
09:55:41	89100/89100	---M--	200	added ('OK')	application/font-woff	etag:%225fd75659-15c0c%22	http://www.leonsintegrations.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from http://www.leonsintegrations.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.12.0)
09:55:43	2895/2895	---MC-	200	added ('OK')	application/json	date:Tue,%2010%20Sep%202024%2004:25:11%20GMT	http://www.leonsintegrations.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.leonsintegrations.com%2Fproducts%2F	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-json/oembed/1.0/embed7a42.json	(from http://www.leonsintegrations.com/products/)
09:55:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2010%20Sep%202024%2004:25:12%20GMT	http://www.leonsintegrations.com/?p=18	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/index0735.html	(from http://www.leonsintegrations.com/products/)
09:55:44	2984/2984	---MC-	200	added ('OK')	text/xml	date:Tue,%2010%20Sep%202024%2004:25:13%20GMT	http://www.leonsintegrations.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.leonsintegrations.com%2Fproducts%2F&format=xml	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-json/oembed/1.0/embede3e3	(from http://www.leonsintegrations.com/products/)
09:55:48	22157/22157	---M--	200	added ('OK')	image/png	etag:%225d64dd7d-568d%22	http://www.leonsintegrations.com/wp-content/uploads/2019/08/2-150x150.png	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/uploads/2019/08/2-150x150.png	(from http://www.leonsintegrations.com/products/)
09:55:49	131930/131930	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225fd75659-2035a%22	http://www.leonsintegrations.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from http://www.leonsintegrations.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.12.0)
09:55:52	131624/131624	---M--	200	added ('OK')	application/octet-stream	etag:%225fd75659-20228%22	http://www.leonsintegrations.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from http://www.leonsintegrations.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.12.0)
09:55:52	163646/163646	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Sep%202024%2004:25:18%20GMT	http://www.leonsintegrations.com/shop/smart-energy/3-o-energy-meter/	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/shop/smart-energy/3-o-energy-meter/index.html	(from http://www.leonsintegrations.com/products/)
09:55:54	5004/5004	---M--	200	added ('OK')	image/jpeg	etag:%225e21a910-138c%22	http://www.leonsintegrations.com/wp-content/uploads/2020/01/wi-fi_module-150x150.jpg	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/uploads/2020/01/wi-fi_module-150x150.jpg	(from http://www.leonsintegrations.com/products/)
09:55:54	184945/184945	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Sep%202024%2004:25:22%20GMT	http://www.leonsintegrations.com/product-category/smart-energy/	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/product-category/smart-energy/index.html	(from http://www.leonsintegrations.com/products/)
09:55:54	6092/6092	---M--	200	added ('OK')	image/jpeg	etag:%225e21a90f-17cc%22	http://www.leonsintegrations.com/wp-content/uploads/2020/01/Wi-Fi-Module-150x150.jpg	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/uploads/2020/01/Wi-Fi-Module-150x150.jpg	(from http://www.leonsintegrations.com/products/)
09:55:54	61559/61559	---MC-	200	added ('OK')	application/json	date:Tue,%2010%20Sep%202024%2004:25:10%20GMT	http://www.leonsintegrations.com/wp-json/wp/v2/pages/18	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-json/wp/v2/pages/18.json	(from http://www.leonsintegrations.com/products/)
09:55:54	4924/4924	---M--	200	added ('OK')	image/jpeg	etag:%225e2186c8-133c%22	http://www.leonsintegrations.com/wp-content/uploads/2020/01/final-150x150.jpg	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/uploads/2020/01/final-150x150.jpg	(from http://www.leonsintegrations.com/products/)
09:55:55	5829/5829	---M--	200	added ('OK')	image/jpeg	etag:%225e218708-16c5%22	http://www.leonsintegrations.com/wp-content/uploads/2020/01/final2-150x137.jpg	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/uploads/2020/01/final2-150x137.jpg	(from http://www.leonsintegrations.com/products/)
